Churn,Contract,Dependents,DeviceProtection,InternetService,MonthlyCharges,MultipleLines,OnlineBackup,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,TotalCharges,gender,tenure,TenureCategory,TotalSpend,HasInternet,NumServices
1,1,1,1,1,-0.4699876701514519,0,1,1,0,0,0,0,1,2,1,2,1.0091902982667935,1,1.661274224631602,0,0.7395066629115238,1,2
0,2,0,1,0,-1.06952073243587,0,0,2,0,0,1,0,0,0,0,0,-1.278987209968207,1,-0.3528797819537546,1,-0.7683339562734913,1,1
1,0,0,2,1,1.298928244763714,1,0,1,0,0,2,1,0,2,1,1,0.8973980079187162,0,-0.8060644334354597,1,-0.1664820983373517,1,2
0,1,0,0,2,-0.6246168076894019,1,2,1,1,0,1,0,0,1,2,0,1.1099122676029904,0,0.45278182068038797,1,-0.10669759823119175,0,2
1,1,1,1,2,-0.9152367492227814,2,0,1,0,0,2,1,1,0,0,2,-1.720288103898002,1,-1.7124337363988702,2,-1.3282784823779628,0,1
0,1,1,0,1,0.5092151494806115,0,2,1,0,1,3,1,1,0,2,0,-0.7416757157526762,1,-0.3528797819537546,1,-0.01515464076052216,1,2
0,0,0,0,0,0.5696171563313732,0,2,1,0,0,3,1,0,0,2,2,-0.16931418895682884,0,-1.6117260360696024,2,-1.163283800667426,1,3
0,2,0,1,2,0.6082744407158609,0,1,2,0,0,1,1,0,2,1,1,-1.0162595698959924,1,-0.0004028308013172058,1,0.36595233645862946,0,2
1,1,0,0,0,-0.6487776104297067,0,2,0,0,0,2,0,0,1,0,1,0.29519249139678827,0,0.5534895210096558,1,-0.06896727747010639,1,1
0,2,1,0,1,-0.19628029053628576,0,2,0,0,0,1,1,0,2,2,2,-0.3233372606496852,0,-1.0074798340939954,1,-0.8054056156305428,1,4
0,0,0,1,0,0.7142368184483399,2,2,1,1,1,3,1,0,2,2,0,0.4960021305949884,1,-0.5039413324476563,1,-0.06547637202872594,1,3
1,0,0,0,2,0.7339106149654454,0,0,2,1,0,1,0,0,0,2,2,0.3227905024815398,0,-0.15146438129521894,1,0.29080455910337477,0,3
1,1,0,0,2,1.1429184899263176,1,2,1,0,1,1,1,0,1,1,2,-0.353284972302364,0,1.3087972734791644,0,2.1415991936788674,0,2
1,2,0,2,0,-0.22492809949978984,1,2,0,0,1,2,1,0,2,2,1,-0.4108945239177007,1,-0.45358748228302237,1,-0.434282847527541,1,4
1,1,0,1,0,0.01150261303033455,0,2,1,0,0,3,1,0,2,1,0,-0.14878921540507295,0,0.8556126219974592,0,0.6642545975006301,1,2
1,1,1,0,2,1.3424176896962623,0,0,2,0,0,2,0,0,0,2,2,-1.2898460978220223,0,-0.5542951826122902,1,0.14487812503962452,0,3
0,0,0,1,1,1.4456188328298498,1,0,0,1,0,2,0,0,2,0,2,-1.1996000430722022,1,-0.8060644334354597,1,-0.11749415641231707,1,2
1,1,1,2,2,-1.7408458942914793,1,1,0,1,1,0,1,1,2,0,0,0.2776993895455831,0,0.30172027018648623,1,-0.9542466264071436,0,2
0,0,0,1,1,-1.5976068494739584,2,1,0,0,0,3,1,1,1,0,0,-1.3802397568520006,1,-0.9067721337647275,1,-1.1590189680763052,1,0
1,0,1,2,2,-0.6318650485114933,0,1,1,1,0,3,0,1,2,0,0,-0.5111896376328992,1,-0.6046490327769242,1,-0.6993940626512577,0,2
1,2,1,1,0,0.9948472845607363,2,2,2,0,0,0,0,0,0,1,1,0.09256372917825752,0,1.5102126741377,0,2.2086125026943018,1,2
1,0,0,1,2,-0.5124416521094157,1,1,1,0,0,3,0,1,0,1,2,0.08042826376631548,0,-0.6046490327769242,1,-0.6519155531104679,0,1
0,0,1,0,1,1.153273119672163,2,0,0,0,0,3,1,0,2,0,2,-1.7280473018684912,0,-0.050756680965951116,1,0.6302676690524721,1,2
0,2,1,0,1,0.7877546896438389,1,1,0,0,1,0,1,0,1,1,0,1.2396644084719628,1,-1.762787586563504,2,-1.2975793721049411,1,0
0,1,0,0,1,-1.2106888513042218,2,0,1,1,1,1,1,0,2,2,2,-0.8131042194347347,1,-0.15146438129521894,1,-0.7606166401562253,1,3
1,0,1,0,2,1.5315622597203622,2,1,2,0,0,3,0,1,0,0,0,-0.5036857551740357,0,0.9059664721620931,0,2.031965002977395,0,1
1,0,1,2,0,-1.166163943397089,1,2,2,0,1,3,0,0,1,2,0,0.4576130498391966,0,-0.705356733106192,1,-0.9507612098107967,1,4
0,2,1,0,0,1.4456188328298498,1,1,2,1,0,1,1,1,1,0,1,0.866010157208276,0,0.4024279705157541,1,1.3467101447554404,1,1
1,2,0,2,0,-1.2928355806212577,2,1,1,1,1,0,1,0,0,1,2,1.1913778623358202,1,-0.9571259839293615,1,-1.0843926309992442,1,2
0,0,1,1,1,0.2500042515096285,0,0,0,0,1,0,1,1,2,2,0,1.6863987356335346,1,0.9059664721620931,0,0.9110605144372333,1,2
1,0,0,1,0,-1.107832862495496,2,2,2,1,1,0,1,1,0,0,1,0.6912187643666456,0,-1.4103106354110666,2,-1.2150545870245044,1,2
0,0,1,2,1,0.6883502440837277,0,0,1,1,0,1,1,0,2,0,1,0.3799692091710088,0,-0.45358748228302237,1,-0.02762529667690086,1,2
0,0,0,1,2,0.47021271077126264,2,2,0,1,0,2,0,1,1,2,2,1.0539104058499198,1,-0.9571259839293615,1,-0.5797262632283329,0,3
1,0,1,0,1,-0.5531698624430722,1,0,1,0,0,2,0,0,2,2,2,-0.6481664096198949,0,-0.25217208162448673,1,-0.4635493692467885,1,3
1,2,1,0,1,-0.79029088362292,1,0,0,0,1,3,1,1,2,2,1,0.577308153133052,0,1.2080895731498966,0,0.15388531973979047,1,2
0,2,1,1,2,0.1333420897064426,2,0,0,1,1,0,1,0,1,0,1,0.6931376200087049,0,-1.1081875344232632,1,-0.7965740639714526,0,0
0,0,1,1,0,-1.758103610534554,2,0,1,0,1,0,0,0,1,2,2,1.243873125108912,1,1.459858823973066,0,-0.7346434254571482,1,2
0,0,0,2,1,0.14645795405117976,0,1,2,1,0,1,1,1,2,1,2,0.7116400159918039,1,1.610920374466968,0,1.385373569172241,1,4
0,1,1,0,2,-0.09204368442811418,1,0,2,1,1,1,1,1,1,2,1,1.5014625405096662,0,0.4024279705157541,1,0.24633393664100697,0,2
0,2,1,0,0,-1.2217337896997897,2,0,1,0,0,3,1,0,2,1,2,1.5568859530567112,1,-1.5110183357403344,2,-1.2685378930320717,1,2
1,2,1,2,1,0.1771766889638529,0,1,2,1,1,0,0,0,1,0,2,1.6389180290809593,1,-0.8564182836000936,1,-0.581932778931847,1,3
0,0,1,2,2,0.43328119801108234,0,0,0,0,1,3,1,0,0,2,1,1.4771198021981378,0,-1.6117260360696024,2,-1.17412426960882,0,2
1,2,1,1,0,-0.00748087483704762,1,1,1,0,1,1,1,0,2,0,2,-0.043862518736796155,1,-0.050756680965951116,1,-0.03425582147751055,1,2
0,2,0,2,0,0.8605822521896144,1,1,0,0,1,1,1,0,1,1,1,-1.4849709775816893,1,-0.8564182836000936,1,-0.36457451560060095,1,1
1,1,0,1,0,0.7960383934405145,0,1,1,0,1,2,0,1,1,0,1,-1.2802278837825114,0,-0.4032336321183885,1,0.07100375973216912,1,0
1,1,1,0,1,-0.6335908201358009,0,0,2,1,1,0,0,0,0,0,1,-1.688553183663946,1,-0.20181823145985284,1,-0.47653048775129353,1,1
0,1,1,2,1,1.217471824096401,1,1,2,0,0,0,0,0,1,2,0,0.5172810827670129,1,1.459858823973066,0,2.3884325548406387,1,3
1,2,1,1,0,-0.17591618536945738,1,2,0,1,1,2,1,1,1,1,0,-1.3413081306340051,1,0.45278182068038797,1,0.22153533477912424,1,1
1,2,1,1,0,0.6483123423997943,1,1,1,1,0,0,0,0,0,1,0,0.5109340987202015,1,0.956320322326727,0,1.3077667892419254,1,0
1,1,1,2,0,0.18235400383677505,0,1,2,0,0,1,1,0,0,1,1,1.3096966554498202,0,1.2584434233145305,0,1.1383261430541582,1,2
1,2,1,1,0,1.5218979386242402,2,0,2,0,0,3,0,1,0,1,2,-0.7244139935838816,1,-0.25217208162448673,1,0.5924165937006467,1,2
0,1,0,1,1,-0.04441238759722743,0,1,2,1,0,2,0,0,0,0,2,0.9291209602381649,0,-0.25217208162448673,1,-0.20465152670112655,1,2
1,2,0,2,2,-0.5776758195082384,0,2,1,1,0,2,0,0,1,1,0,-0.13287188897718055,0,-0.3528797819537546,1,-0.5336858310863507,0,2
0,2,0,0,0,-0.5300445226773522,2,2,1,0,1,0,0,1,0,2,0,0.2732473253116163,0,-0.705356733106192,1,-0.718094557680792,1,2
0,2,0,0,0,1.4683990182707085,0,0,2,0,1,2,1,0,2,0,1,-1.3577719918289706,1,-0.050756680965951116,1,0.810675027617406,1,2
0,1,0,1,0,0.7100949665500023,2,0,2,0,1,2,0,0,0,1,2,-1.6874641034346691,0,-1.259249084917165,2,-0.8069315145498884,1,2
1,2,0,2,0,-0.3609189034952191,0,0,0,0,0,1,0,0,1,0,0,0.12150214669904229,0,-0.0004028308013172058,1,-0.20431670715407582,1,1
0,2,0,2,0,0.22204675119584727,1,0,2,0,0,1,1,1,0,2,0,0.22039302510030157,1,1.560566524302334,0,1.426764949570749,1,3
0,2,1,1,1,-1.7515456783621857,1,1,2,0,0,0,0,1,0,2,0,-0.22939312028616712,1,0.3520741203511202,1,-0.9513979158346962,1,2
0,2,0,0,2,-0.25806291468649345,0,1,2,0,0,2,0,0,0,2,0,-0.976370510509402,0,0.15065871969258451,1,-0.042049981425247046,0,2
1,1,0,0,1,-0.20525430298268457,1,1,2,1,1,2,0,0,2,0,0,-1.3102992638861335,1,1.661274224631602,0,1.0342027527664377,1,2
1,1,1,1,1,1.6827398540096972,0,2,2,0,0,3,1,1,1,1,0,-0.4133439571073563,0,-1.1585413845878971,1,-0.49176203271958163,1,2
1,0,1,2,1,1.413864634942592,1,0,2,1,0,1,0,1,1,0,1,0.6235561644810611,0,-0.8060644334354597,1,-0.12809860501726583,1,2
0,0,0,0,1,0.3801274319824123,1,0,2,1,0,0,0,1,0,2,0,-0.37477934693732246,1,0.3520741203511202,1,0.5401627889806099,1,2
0,1,0,2,0,0.8954428390006252,1,2,0,0,1,1,1,1,2,1,2,0.5407820777511517,0,-0.10111053113058502,1,0.43040235484336414,1,4
0,2,1,0,0,-1.1772088817926567,0,2,1,0,0,2,0,0,2,1,0,-0.5864957456477674,1,-0.8060644334354597,1,-0.9933985580319361,1,2
1,1,1,2,1,1.3082474115349745,1,2,2,0,0,3,0,1,1,1,0,-0.7698681332629307,1,0.6541972213389237,0,1.5425246913297384,1,3
1,1,1,2,0,-1.081255979481161,1,2,2,1,0,1,1,0,0,0,2,-0.4212786844920877,0,-0.10111053113058502,1,-0.6698091879200604,1,4
1,0,1,0,1,-0.5024321766884324,0,2,0,0,1,2,1,0,1,1,1,-0.5987708367301298,0,1.3591511236437983,0,0.5232132355167995,1,1
1,2,0,2,1,0.3283542832531879,2,0,2,1,1,2,1,1,2,2,0,0.3545413799350725,1,-1.4606644855757005,2,-1.0527439505354066,1,4
1,1,0,2,0,-0.12103664771647946,0,2,2,1,0,3,1,0,0,1,2,0.6630941650391666,1,-1.1585413845878971,1,-0.8933478907591594,1,4
0,2,0,0,2,0.11711983643795233,2,2,1,0,1,2,1,0,2,2,2,-0.32265508951706123,1,0.7549049216681915,0,0.6751883768075958,0,4
0,2,1,1,2,-0.6926122096871166,2,0,2,0,0,2,0,1,2,2,2,-1.4608915333915244,0,-1.3096029350817988,2,-1.1016166267147351,0,4
1,0,0,2,1,1.3123892634333125,1,0,0,1,0,0,0,1,0,1,1,1.6199887774768622,1,1.7116280747962358,0,2.7825041840291944,1,1
1,2,0,1,1,-0.7060732283567148,1,1,0,1,1,2,1,1,0,0,2,-0.4555308560985748,0,-0.25217208162448673,1,-0.5413592364433477,1,1
1,0,1,1,2,-1.7080562334296372,2,2,2,1,0,2,0,1,0,1,2,0.5680888695804558,0,-1.4606644855757005,2,-1.3118174361221444,0,3
0,1,0,0,1,-1.1157714119673106,0,2,2,1,1,2,1,0,0,0,2,1.2104906219638987,0,0.20101256985721844,1,-0.5673653842126266,1,3
0,0,1,1,1,1.3745170419083816,2,1,0,0,0,2,1,1,2,2,1,-1.1512576466678919,0,1.3591511236437983,0,2.4335069502567044,1,2
1,1,1,0,1,-0.030951368927629078,2,1,0,0,1,1,0,1,2,1,1,-0.5338289427653025,0,0.7549049216681915,0,0.5527432217976609,1,1
1,0,0,2,1,-1.4057010448509668,0,1,0,0,1,2,0,1,1,0,0,-1.1363615822865007,0,1.661274224631602,0,-0.30211145911803583,1,1
0,1,0,2,1,0.6655700586428691,2,2,1,1,1,3,0,0,0,1,0,-0.7456051810487849,0,-0.25217208162448673,1,0.15664620879170008,1,2
1,2,1,0,1,1.4984274445336587,0,1,1,0,1,2,0,0,2,2,0,0.8800644782622771,1,-1.3096029350817988,2,-0.7183415557073047,1,2
1,0,0,2,1,1.3869425976033956,1,0,2,0,1,3,1,1,1,0,0,-0.742876496518289,1,0.7045510715035576,0,1.6651729336059173,1,2
1,1,1,0,2,1.385907134628811,0,1,1,0,0,1,1,0,2,0,2,-1.3778940455889428,0,-1.259249084917165,2,-0.6779656116400157,0,2
0,0,0,0,1,-0.8110001431146096,2,1,2,0,0,1,1,0,0,2,2,-0.9482379325721847,0,-1.762787586563504,2,-1.3484280324963718,1,3
0,0,1,0,1,-1.0474308556447343,2,0,0,0,1,1,0,0,1,0,2,-0.7128769239023115,1,0.8556126219974592,0,-0.2450933369088189,1,1
1,0,0,1,1,0.7898256155930079,0,1,1,0,1,1,1,0,1,0,2,1.4440883578816093,0,0.45278182068038797,1,0.927993601365943,1,1
0,2,0,0,2,0.5188794705767334,1,2,2,1,0,1,0,1,1,0,0,0.4019462896951339,1,0.5534895210096558,1,0.822333334468809,0,2
1,1,1,1,0,1.4224934930641295,1,1,1,1,1,1,1,0,2,0,2,-1.6316696855347936,1,-0.3528797819537546,1,0.4205498780080211,1,2
1,1,0,0,1,1.6309667052804728,2,2,0,1,0,0,0,0,2,2,1,-0.9595436225713443,0,-1.0074798340939954,1,-0.31142054029505084,1,3
0,0,1,1,0,0.5016217543336586,1,1,1,1,0,1,1,0,0,2,1,1.6498008527639896,1,1.2080895731498966,0,1.407114884350399,1,1
1,1,0,0,1,0.80190601696316,0,1,1,0,1,3,1,0,2,2,1,1.2445951892902274,0,0.5534895210096558,1,1.038374274991987,1,2
1,0,0,0,1,-0.01852581323261525,0,2,2,1,1,2,0,1,2,2,2,-0.6542141958015201,0,1.7116280747962358,0,1.2797901461055778,1,5
0,0,1,2,1,0.6679861389168998,0,1,0,0,1,1,1,1,2,2,2,1.483758005500397,0,-0.0004028308013172058,1,0.40108643351881407,1,4
0,1,1,1,0,0.2072051152268027,0,2,2,0,1,3,0,1,0,0,2,1.5420896212970487,0,-0.050756680965951116,1,0.08865039651524861,1,3
0,2,1,2,0,-1.6783729614915486,1,1,0,0,0,1,0,1,2,1,0,0.07207067006545477,1,1.3087972734791644,0,-0.684947422522777,1,2
1,0,1,0,1,-0.990135237717726,1,0,0,0,1,2,1,1,2,0,1,-0.6448991689320643,0,-0.10111053113058502,1,-0.6190922598094363,1,1
0,1,0,0,1,0.5613334525346976,2,1,2,1,0,0,1,1,1,0,2,1.5252427868346456,1,1.1577357229852627,0,1.4180925744176336,1,2
0,0,0,0,0,-0.40475350275262917,0,1,1,0,1,3,1,1,0,0,1,1.5239821664959956,1,1.459858823973066,0,0.6857928254125446,1,0
0,1,0,1,0,0.7711872820504869,0,1,2,0,0,0,1,1,0,0,2,1.536001942066732,0,1.610920374466968,0,2.0708754254207085,1,2
1,1,0,1,0,-0.3726541505405101,1,1,0,1,0,1,0,1,0,0,2,-0.90000723670421,0,-0.3528797819537546,1,-0.43587461258729004,1,1
0,2,1,2,1,0.04877928011537652,2,0,1,0,0,3,1,1,0,0,0,1.2863791684896622,0,0.7549049216681915,0,0.6186752283414724,1,1
0,2,1,1,2,-1.6621507082230582,2,1,1,1,1,0,0,1,0,0,1,-1.4558330948174472,0,1.3087972734791644,0,-0.6686949523782361,0,0
1,1,1,0,0,-1.6141742570673103,1,2,1,0,1,0,1,0,2,1,0,1.645292938261855,0,0.45278182068038797,1,-0.8305774589547118,1,2
1,0,1,2,0,1.6213023841843508,2,1,0,0,0,1,1,0,1,1,2,0.8943661362181654,0,1.7116280747962358,0,3.131292841690407,1,2
1,1,0,2,0,-0.5200350472563686,2,2,0,0,1,0,0,0,0,0,0,-0.7923319089810915,1,-0.45358748228302237,1,-0.5656857976323396,1,2
1,0,0,0,0,-0.42684337954376494,1,2,1,0,0,3,1,1,2,1,2,0.9814606401213599,0,0.5534895210096558,1,0.10044043564745864,1,3
0,0,0,1,1,-0.24529220466661822,0,2,2,1,0,2,1,1,0,2,0,-0.3782979138319091,0,1.3591511236437983,0,0.7849213667196734,1,3
0,1,1,0,1,-1.2020599931826845,2,1,0,1,0,2,1,0,2,2,0,0.440347338365533,0,-0.15146438129521894,1,-0.7559511218776507,1,2
0,2,0,2,0,-0.5096804175105238,1,1,0,0,0,1,1,1,0,1,1,-0.45510400047757626,1,0.7045510715035576,0,0.12695155715983042,1,1
1,0,1,0,0,-1.6155548743667563,0,0,2,0,1,2,1,1,0,2,2,0.2840862666410859,0,-1.4606644855757005,2,-1.300049352370069,1,3
0,1,1,2,2,1.4276708079370517,1,2,2,1,0,1,0,1,2,0,1,0.041361001182768996,0,0.6038433711742897,0,1.5767586178044095,0,4
1,1,0,0,0,0.11125221291530685,0,2,2,0,1,0,0,1,0,1,1,-0.8863518461371235,1,1.3591511236437983,0,1.147799889582182,1,2
1,1,1,2,2,-0.4810326085470198,1,0,0,1,0,3,1,0,1,2,2,0.08728587883637723,0,1.1577357229852627,0,0.4235138543261743,0,3
1,2,1,0,0,-0.2435664330423106,2,1,0,1,0,3,0,1,1,0,2,-0.39750242747197767,1,-0.0004028308013172058,1,-0.13526703663117,1,1
1,1,1,2,0,1.0324691059706395,2,1,1,1,1,1,0,1,2,2,2,1.6059942959958982,1,1.3087972734791644,0,2.0309440778011423,1,4
0,0,0,2,1,1.0162468527021487,1,2,1,1,0,3,0,1,2,0,0,-0.8519640381650854,0,-0.7557105832708259,1,-0.20670435474369955,1,3
1,0,1,2,2,0.7225205222450161,1,2,2,1,1,0,0,0,1,0,1,0.8896148741190126,0,1.2584434233145305,0,1.6709087766660478,0,3
1,1,0,1,0,1.2443938614355974,2,1,1,0,0,3,0,1,1,2,0,0.556595682252446,1,0.25136642002185233,1,1.0292847476163165,1,1
1,0,1,0,0,-1.2096533883296372,1,0,1,0,0,2,0,1,2,0,1,-0.705704153747587,0,0.20101256985721844,1,-0.628576984027527,1,1
1,0,0,0,2,-0.30569421151737997,2,0,1,1,1,0,1,1,0,1,1,-0.765068999505348,0,-1.0578336842586293,1,-0.8681431143647887,0,0
0,2,1,2,1,1.012105000803811,2,1,2,0,0,1,1,0,2,0,1,0.16887514202015053,0,1.560566524302334,0,2.2811146567433527,1,3
0,0,0,2,1,0.6144872185633676,1,2,2,1,0,0,0,0,2,1,0,-1.1986106954646543,0,1.459858823973066,0,1.755557744774494,1,4
0,0,0,1,1,0.21514366469861723,0,1,1,1,1,0,1,0,2,0,0,-0.8871497071109526,0,0.10030486952795062,1,0.21751750021451627,1,1
1,2,1,2,0,1.4652926293469548,2,2,0,0,1,3,1,0,0,0,1,0.3406067380271456,0,-0.050756680965951116,1,0.808896641826514,1,2
0,0,1,2,0,-0.12966550583801684,0,2,0,0,0,0,0,1,1,0,0,1.0575965235490106,1,-0.3025259317891207,1,-0.28399278166206493,1,2
1,0,0,0,0,1.632347322579919,0,0,0,0,0,0,1,0,2,2,0,-1.4038524523724756,0,0.45278182068038797,1,1.5443140548106977,1,2
1,1,1,0,2,0.9800056485916917,0,0,2,1,0,3,0,1,1,1,1,0.8328989267943645,1,-1.813141436728138,2,-1.3450688593357982,0,1
1,0,0,0,2,-1.0077381082856622,0,0,2,0,1,2,1,1,2,2,1,1.367302217760288,1,-0.20181823145985284,1,-0.6728774522938524,0,3
1,1,1,0,2,0.10572974371752303,2,0,1,0,0,0,0,1,1,0,1,1.3472040998295307,1,-1.0578336842586293,1,-0.7634598618836391,0,0
0,2,1,0,1,-1.2434785121660639,2,0,2,0,0,0,0,1,0,2,2,-1.621070102497473,0,-0.5542951826122902,1,-0.9243049767487612,1,3
1,0,0,0,1,-1.246239746764956,0,2,1,0,1,2,0,1,1,0,1,0.43211740242048485,0,-0.6550028829415581,1,-0.9618486767787038,1,1
0,2,0,0,1,1.4559734625756946,1,0,1,1,1,3,0,1,2,1,2,-0.34816669415524976,1,-0.6550028829415581,1,0.06948334965785713,1,2
1,1,1,0,2,-1.584836139454083,1,1,2,0,1,0,1,1,1,0,0,-0.8237636420450926,1,1.3591511236437983,0,-0.5784199181103319,0,1
0,1,0,2,0,1.5201721669999329,1,2,2,0,0,1,0,0,2,0,1,-0.03269246510318747,1,-1.208895234752531,1,-0.5901495799471721,1,4
0,1,0,0,1,-0.6919219010373937,0,2,2,1,1,1,1,1,2,2,1,-0.309530276497571,1,0.4024279705157541,1,-0.18294863343820367,1,4
1,0,1,1,2,-0.2383891181693882,1,2,1,0,0,0,0,0,1,2,1,-0.5881353499489865,1,0.956320322326727,0,0.5181195873256026,0,2
1,2,1,1,1,1.1505118850732705,2,1,0,1,0,3,1,0,2,1,0,0.4040765784952579,1,1.1073818728206288,0,1.923944532715806,1,1
1,1,1,0,1,0.19512471385665056,1,0,1,0,0,2,0,1,0,1,2,0.3401399893574558,0,-0.7557105832708259,1,-0.493979526113163,1,1
0,0,0,2,2,0.553394903062883,2,1,0,0,1,2,1,1,0,1,1,-0.8687709795787973,1,0.10030486952795062,1,0.4273011573993703,0,1
1,2,1,0,0,-1.4688642863006205,0,0,1,1,0,1,1,0,0,1,1,-0.9763824784240094,1,-1.813141436728138,2,-1.384012214849313,1,0
0,0,1,1,0,-1.5541174045414101,0,1,1,1,0,2,0,0,0,1,1,0.8610833656948805,1,-1.3096029350817988,2,-1.2523183559577327,1,0
1,1,0,2,1,-1.2990483584687649,1,2,1,1,0,0,1,1,1,0,0,0.7695567440820648,1,1.2080895731498966,0,-0.33963869261287755,1,2
0,1,0,0,1,0.3697728022365675,0,2,0,0,0,0,0,0,0,1,2,-1.3433586333367462,1,-0.3025259317891207,1,-0.03777965998909266,1,2
1,1,0,1,1,-0.6297941225623243,1,0,1,1,1,2,1,1,1,0,0,1.0734340638795201,0,-0.4032336321183885,1,-0.5865543864501527,1,0
1,0,0,1,0,-0.3902570211084463,0,2,0,0,1,2,0,0,1,0,1,-0.8110537167319934,0,-1.813141436728138,2,-1.3668595741192588,1,1
1,0,0,0,0,1.5539972908363595,2,2,0,0,1,2,0,1,1,2,0,0.968128383248674,1,-0.050756680965951116,1,0.8596794360775417,1,2
0,1,0,0,2,-1.5520464785922412,0,0,2,0,0,0,1,1,1,1,1,-1.4392695010007532,1,1.2584434233145305,0,-0.5717235271693187,0,1
0,1,0,2,2,1.5094723829292263,0,1,1,1,1,3,0,0,0,1,0,0.24849368859856555,0,0.6541972213389237,0,1.7025245240596834,0,1
0,1,0,2,1,-1.6756117268926567,0,2,1,1,1,2,0,1,1,1,2,-1.0900178276216321,0,-0.6550028829415581,1,-1.1257236341023826,1,3
0,0,0,2,1,1.5346686486441157,2,1,0,1,0,0,0,0,1,1,2,-1.0496141479069219,0,-0.4032336321183885,1,0.4116414825184602,1,2
1,2,1,1,2,1.3745170419083816,1,1,1,1,0,0,1,1,0,2,2,0.5488683987209104,1,0.5534895210096558,1,1.4754619827090016,0,2
0,0,1,1,2,-0.4189048300719504,0,2,1,0,1,2,1,1,2,0,2,-0.1722862210843427,1,1.2584434233145305,0,0.545508924043353,0,3
1,0,1,1,2,-0.8745085388891249,2,1,0,0,0,0,0,0,2,2,2,0.2521279453343574,1,1.2080895731498966,0,0.07218935025943038,0,3
1,0,1,1,2,0.9268518825630216,2,1,2,1,0,1,1,0,2,0,1,-0.7053610735288405,1,-0.0004028308013172058,1,0.5534018832016948,0,2
1,1,0,0,1,0.45847746372597165,0,0,2,0,0,1,1,1,1,2,0,-0.12489327923888864,0,1.3591511236437983,0,1.5011936882265997,1,2
1,0,0,1,2,1.3752073505581044,1,0,1,0,1,2,1,1,2,0,2,-0.03174699984919956,1,-0.050756680965951116,1,0.7573234538906456,0,2
0,0,0,1,1,1.581609636825279,0,2,2,0,1,0,0,1,0,2,1,-0.5582394992596067,1,1.1577357229852627,0,2.3915941295800023,1,3
1,1,0,1,2,-1.2065469994058837,0,2,1,0,1,1,1,1,1,2,1,0.9161038584501416,1,1.2080895731498966,0,-0.24990705400330127,0,2
0,0,0,2,2,-0.1403652899087233,1,0,2,1,0,2,0,0,2,1,2,0.00728036968565532,1,-0.705356733106192,1,-0.5755657186928508,0,4
0,2,1,0,1,-1.1150811033175874,0,1,1,1,0,1,1,0,1,2,0,-0.6010128260665897,0,-1.5110183357403344,2,-1.2566655212243574,1,1
0,0,1,0,0,-1.1382064430833077,0,1,1,1,1,2,1,1,1,2,1,0.4424337448120962,0,-0.8060644334354597,1,-0.9803735287671621,1,1
1,0,0,2,2,-0.9842676141950806,0,2,1,0,0,0,0,1,1,1,2,-0.3423383197414275,0,0.10030486952795062,1,-0.5263582229664716,0,3
0,2,0,0,2,1.278218985272024,0,1,0,0,0,0,0,1,0,1,0,-0.36658930404096574,1,-1.762787586563504,2,-1.2819800745194005,0,0
1,1,1,1,1,-0.23217634032188128,1,0,1,0,0,0,1,0,2,1,0,1.659738211193032,0,0.6038433711742897,0,0.2833616852377897,1,1
0,2,0,2,1,0.30384832618802143,0,1,2,1,1,0,1,1,1,1,2,1.1141169949350704,0,-0.45358748228302237,1,-0.19883335096549223,1,3
0,0,0,0,0,0.332496135151526,1,1,1,0,1,0,1,0,1,2,0,1.5619882739843494,1,0.8556126219974592,0,0.9399043950888925,1,1
1,2,1,0,2,0.9858732721143372,0,0,2,0,1,2,0,0,0,2,2,-1.4753567528470477,0,1.057028022655995,0,1.7157745959708357,0,3
0,0,1,1,1,-0.5624890292143327,2,2,2,1,0,0,0,1,2,2,1,-1.514344229333211,0,-1.1585413845878971,1,-0.9916311499311113,1,4
1,1,1,0,1,-1.0115348058591387,0,2,0,1,1,3,1,0,0,0,0,0.7540941984092553,1,-0.9571259839293615,1,-1.003871274356078,1,1
0,0,1,2,0,1.2261006822179386,2,2,0,0,0,2,0,0,0,1,2,-1.1815284920149711,0,-1.762787586563504,2,-1.283637705719553,1,3
0,0,0,1,1,-1.7425716659157866,0,0,0,0,1,3,1,1,0,2,0,-0.5820955423770996,1,0.6541972213389237,0,-0.8832703712774381,1,1
0,1,1,1,0,0.23205622661683037,0,1,1,0,0,3,1,1,0,2,0,1.2436975956946696,0,-1.259249084917165,2,-0.8981561190086084,1,1
0,0,0,0,2,0.47746095159335383,0,1,2,1,0,1,0,1,1,2,1,-0.6094861096086557,0,0.5031356708450219,1,0.7451052848458134,0,2
0,1,0,1,1,-0.5031224853381555,2,2,1,1,1,0,1,1,1,0,2,1.571087878390871,0,0.10030486952795062,1,-0.22795167386883222,1,2
0,1,1,1,0,1.0131404637783956,2,1,0,0,1,1,0,0,0,0,0,-0.7576768175828207,1,-0.5542951826122902,1,0.008732812825780424,1,0
1,1,1,0,1,0.6911114786826201,2,0,2,1,0,2,0,0,0,2,1,-0.2945743725431429,0,-1.1585413845878971,1,-0.7125343576617376,1,2
0,2,1,2,0,-0.5683566527369782,0,0,1,0,0,3,0,0,1,0,2,-0.40921502656779024,1,0.6541972213389237,0,0.05038216894086874,1,2
